COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
01001,36066,0.290927130,0.243927126,0.530172414,0.291538799
01001,36703,0.004409657,0.005060729,0.000000000,0.004384042
01001,36749,0.013927167,0.002024291,0.015086207,0.013152126
01001,36068,0.048322493,0.199898785,0.004310345,0.057734462
01001,36067,0.466725462,0.495951417,0.375000000,0.467237716
01001,36006,0.017675376,0.004554656,0.010775862,0.016693083
01001,36758,0.005989784,0.001012146,0.000000000,0.005564361
01001,36022,0.077609966,0.012651822,0.017241379,0.072336694
01001,36091,0.007533164,0.002024291,0.000000000,0.007048191
01001,36003,0.034689303,0.016700405,0.036637931,0.033521060
01001,36051,0.031198324,0.014170040,0.010775862,0.029744039
01001,36008,0.000992173,0.002024291,0.000000000,0.001045425
01003,36480,0.000044405,0.000000000,0.000000000,0.000040221
01003,36502,0.000754890,0.000601736,0.000000000,0.000730690
01003,36507,0.068613592,0.061892891,0.092072667,0.068470377
01003,36550,0.000902908,0.000343849,0.000000000,0.000844651
01003,36576,0.014631547,0.002149059,0.023121387,0.013795970
01003,36551,0.028671023,0.018997679,0.022295623,0.027813158
01003,36547,0.054751737,0.053468581,0.000825764,0.053776127
01003,36535,0.116785944,0.154818190,0.142031379,0.120161690
01003,36579,0.005883703,0.001977134,0.004541701,0.005557269
01003,36533,0.009687757,0.048654689,0.000825764,0.012582622
01003,36526,0.119243038,0.158084759,0.113955409,0.122186172
01003,36562,0.005313834,0.001461360,0.010322048,0.005094722
01003,36542,0.104685499,0.062494627,0.121387283,0.101666510
01003,36567,0.043739222,0.034900713,0.071428571,0.043499537
01003,36574,0.006039121,0.002063096,0.006606111,0.005738265
01003,36530,0.036671379,0.016160922,0.026424443,0.034905547
01003,36555,0.004100090,0.000687699,0.004541701,0.003841152
01003,36559,0.006046522,0.011518955,0.000412882,0.006381809
01003,36527,0.048327770,0.055101865,0.073905863,0.049271321
01003,36511,0.005772689,0.004384080,0.002477291,0.005610897
01003,36564,0.008511016,0.007478724,0.000412882,0.008299033
01003,36577,0.004684759,0.025272930,0.000825764,0.006227627
01003,36580,0.027324062,0.025272930,0.027250206,0.027162910
01003,36549,0.022942739,0.004899854,0.000825764,0.021176613
01003,36532,0.117866473,0.127396200,0.145334434,0.119055600
01003,36561,0.116238279,0.087165821,0.106936416,0.113820103
01003,36536,0.011241942,0.026992177,0.000825764,0.012301071
01003,36578,0.010524057,0.005759477,0.000412882,0.009988336
01005,36317,0.001479671,0.000543183,0.000000000,0.001350363
01005,36048,0.051338137,0.013579576,0.018041237,0.046700051
01005,36027,0.598494596,0.678978816,0.525773196,0.605243909
01005,36374,0.004696346,0.002715915,0.000000000,0.004388679
01005,36017,0.081574884,0.070070614,0.097938144,0.080740449
01005,36072,0.080545548,0.164584465,0.005154639,0.087604794
01005,36311,0.020908389,0.003802281,0.002577320,0.018736285
01005,36016,0.130339681,0.048886475,0.342783505,0.126540258
01005,36053,0.030622748,0.016838675,0.007731959,0.028695212
01007,35456,0.000301781,0.000000000,0.000000000,0.000280925
01007,36750,0.003721960,0.000000000,0.000000000,0.003464744
01007,35111,0.013479529,0.005059022,0.013793103,0.013016200
01007,36792,0.038627905,0.011804384,0.020689655,0.036894840
01007,36793,0.019414546,0.003372681,0.055172414,0.019009271
01007,35115,0.008751635,0.001686341,0.000000000,0.008240472
01007,35034,0.147771854,0.178752108,0.241379310,0.150763180
01007,35188,0.119303893,0.225969646,0.124137931,0.125292630
01007,35035,0.080374208,0.037099494,0.027586207,0.077254425
01007,35184,0.262951413,0.111298482,0.165517241,0.253207229
01007,35042,0.305301278,0.424957841,0.351724138,0.312576084
01009,35049,0.066500385,0.053691275,0.018181818,0.065266135
01009,35146,0.014231743,0.001491424,0.000000000,0.013453379
01009,35013,0.000000000,0.000745712,0.000000000,0.000034496
01009,35180,0.098485126,0.081282625,0.220779221,0.099313533
01009,35079,0.154495103,0.068605518,0.062337662,0.149298010
01009,35016,0.005868760,0.000745712,0.000000000,0.005553831
01009,35121,0.264387632,0.530201342,0.436363636,0.278967884
01009,35031,0.139346367,0.073079791,0.096103896,0.135706647
01009,35980,0.024868870,0.009694258,0.007792208,0.023940115
01009,35172,0.040751201,0.021625652,0.044155844,0.039911691
01009,35097,0.028536845,0.040268456,0.012987013,0.028873021
01009,35063,0.008839820,0.002982849,0.007792208,0.008554969
01009,35952,0.058174082,0.071588367,0.031168831,0.058435958
01009,35976,0.010123611,0.002237136,0.015584416,0.009831315
01009,35957,0.008949859,0.003728561,0.005194805,0.008658457
01009,35126,0.008913179,0.005219985,0.000000000,0.008623961
01009,35133,0.067527418,0.032811335,0.041558442,0.065576598
01011,36052,0.005145798,0.004672897,0.000000000,0.005064618
01011,36081,0.000952925,0.000000000,0.000000000,0.000873210
01011,36031,0.000000000,0.002336449,0.000000000,0.000174642
01011,36005,0.052982657,0.032710280,0.000000000,0.050995459
01011,36860,0.004383457,0.004672897,0.000000000,0.004366050
01011,36089,0.715647036,0.894859813,0.862745098,0.730352777
01011,36053,0.134171908,0.044392523,0.117647059,0.127314006
01011,36029,0.086716219,0.016355140,0.019607843,0.080859239
01013,36071,0.002133106,0.000000000,0.000000000,0.001831502
01013,36037,0.647610922,0.879816514,0.183333333,0.637582418
01013,36456,0.061518771,0.018348624,0.035714286,0.056483516
01013,36032,0.028839590,0.005504587,0.323809524,0.045128205
01013,36042,0.027474403,0.003669725,0.001190476,0.023956044
01013,36033,0.201706485,0.074311927,0.455952381,0.207179487
01013,36015,0.000000000,0.000917431,0.000000000,0.000073260
01013,36030,0.030290102,0.017431193,0.000000000,0.027399267
01013,36474,0.000426621,0.000000000,0.000000000,0.000366300
01015,35096,0.002134632,0.000144446,0.000000000,0.001911177
01015,36260,0.020594690,0.007655641,0.004354136,0.019098406
01015,36207,0.156910496,0.117723530,0.201741655,0.154110367
01015,36203,0.126920417,0.207280081,0.199564586,0.135693570
01015,35905,0.004810439,0.002744475,0.001451379,0.004557422
01015,36201,0.171191486,0.282392027,0.121190131,0.180559454
01015,36254,0.000000000,0.000144446,0.000000000,0.000013365
01015,36272,0.073208863,0.062978478,0.053701016,0.071903024
01015,36250,0.030426024,0.024555828,0.033381713,0.029937319
01015,36204,0.010853552,0.014300159,0.000725689,0.010985927
01015,36257,0.006028081,0.005488950,0.000725689,0.005880545
01015,36271,0.048690659,0.013577929,0.010885341,0.044745600
01015,36277,0.039746249,0.006500072,0.015965167,0.036232175
01015,36205,0.014807131,0.012711252,0.048621190,0.015235957
01015,36265,0.160322901,0.079011989,0.222060958,0.153936624
01015,36253,0.000000000,0.000288892,0.000000000,0.000026730
01015,36202,0.027434533,0.094467716,0.001451379,0.033158253
01015,36279,0.020158744,0.005344504,0.004354136,0.018496986
01015,36206,0.085761102,0.062689585,0.079825835,0.083517100
01017,36855,0.047880325,0.017642908,0.027100271,0.045486851
01017,36850,0.009213727,0.004940014,0.005420054,0.008860460
01017,36863,0.365029246,0.381792519,0.417344173,0.367069415
01017,36274,0.015891092,0.014820042,0.008130081,0.015683487
01017,36801,0.006884414,0.000000000,0.002710027,0.006349206
01017,36854,0.335472851,0.364149612,0.227642276,0.335512912
01017,36862,0.175733734,0.191954834,0.298102981,0.178962331
01017,36852,0.017443967,0.014820042,0.005420054,0.017057569
01017,36879,0.016822817,0.005645730,0.008130081,0.015920398
01017,36276,0.009627828,0.004234298,0.000000000,0.009097370
01019,35959,0.198243502,0.082485876,0.230769231,0.191853951
01019,35961,0.020752178,0.009039548,0.000000000,0.019837870
01019,35967,0.012394646,0.005649718,0.000000000,0.011863178
01019,36275,0.000000000,0.001129944,0.000000000,0.000065907
01019,35901,0.002974715,0.003389831,0.000000000,0.002965795
01019,35903,0.002195623,0.001129944,0.000000000,0.002109009
01019,35973,0.109568666,0.027118644,0.023668639,0.103802808
01019,36272,0.104398328,0.033898305,0.035502959,0.099518882
01019,35984,0.011686380,0.000000000,0.011834320,0.011006393
01019,35983,0.143636235,0.105084746,0.118343195,0.141105912
01019,35960,0.394149727,0.731073446,0.579881657,0.415870296
01021,35171,0.068058605,0.039114391,0.055865922,0.066322894
01021,36793,0.007437609,0.007380074,0.011173184,0.007462374
01021,35115,0.055602850,0.004428044,0.050279330,0.052655850
01021,35046,0.132353600,0.063468635,0.033519553,0.127698822
01021,36750,0.063398898,0.041328413,0.067039106,0.062172473
01021,36091,0.086338994,0.035424354,0.050279330,0.083176120
01021,35085,0.191809669,0.094464945,0.094972067,0.185553180
01021,36792,0.011111609,0.004428044,0.000000000,0.010648556
01021,36790,0.005511000,0.000738007,0.000000000,0.005198508
01021,36006,0.008647341,0.004428044,0.022346369,0.008510460
01021,35040,0.021909584,0.005166052,0.033519553,0.021045571
01021,35045,0.326134683,0.690774908,0.581005587,0.348761162
01021,36051,0.010753170,0.002952030,0.000000000,0.010229321
01021,36758,0.010932389,0.005904059,0.000000000,0.010564709
01023,36913,0.003586207,0.006493506,0.000000000,0.003744835
01023,36558,0.001793103,0.000000000,0.000000000,0.001678719
01023,36908,0.168413793,0.121212121,0.062500000,0.165160124
01023,36919,0.142482759,0.077922078,0.000000000,0.138042355
01023,36912,0.140689655,0.012987013,0.000000000,0.132489669
01023,36921,0.084137931,0.028138528,0.000000000,0.080449380
01023,36915,0.052965517,0.015151515,0.062500000,0.050748967
01023,36910,0.004965517,0.004329004,0.000000000,0.004907025
01023,36916,0.042482759,0.034632035,0.000000000,0.041838843
01023,36904,0.310896552,0.696969697,0.875000000,0.336260331
01023,36922,0.047586207,0.002164502,0.000000000,0.044679752
01025,36524,0.047904192,0.020151134,0.014234875,0.045037756
01025,36545,0.367065868,0.434928631,0.384341637,0.372842503
01025,36784,0.284131737,0.408060453,0.341637011,0.295172600
01025,36751,0.005913174,0.000839631,0.000000000,0.005393743
01025,36727,0.008907186,0.000000000,0.007117438,0.008158037
01025,36451,0.184056886,0.116708648,0.241992883,0.179746494
01025,36482,0.045059880,0.009235936,0.007117438,0.041464401
01025,36782,0.000074850,0.000000000,0.000000000,0.000067422
01025,36446,0.000000000,0.000839631,0.000000000,0.000067422
01025,36436,0.020434132,0.005037783,0.003558719,0.018878101
01025,36540,0.036452096,0.004198153,0.000000000,0.033171521
01027,36256,0.003955449,0.002873563,0.000000000,0.003823904
01027,36251,0.350161341,0.399425287,0.754098361,0.361506030
01027,36267,0.000000000,0.002873563,0.000000000,0.000098049
01027,36268,0.002185906,0.000000000,0.000000000,0.002059025
01027,35072,0.097220777,0.040229885,0.000000000,0.092950289
01027,36266,0.311439575,0.356321839,0.213114754,0.310618688
01027,35160,0.047049027,0.005747126,0.004098361,0.044612217
01027,35082,0.020193609,0.020114943,0.008196721,0.019903912
01027,36276,0.017903612,0.017241379,0.000000000,0.017452691
01027,36255,0.070573540,0.028735632,0.004098361,0.067555643
01027,36258,0.079317165,0.126436782,0.016393443,0.079419551
01029,36268,0.000124595,0.000000000,0.000000000,0.000115181
01029,36258,0.041863942,0.034798535,0.045454545,0.041465100
01029,36264,0.557562921,0.672161172,0.736363636,0.567035245
01029,36261,0.000000000,0.001831502,0.000000000,0.000115181
01029,36272,0.026289559,0.005494505,0.000000000,0.024648698
01029,36273,0.181036631,0.194139194,0.100000000,0.180833909
01029,36262,0.098803887,0.065934066,0.054545455,0.096175996
01029,36269,0.090829803,0.025641026,0.063636364,0.086385625
01029,36207,0.003488662,0.000000000,0.000000000,0.003225063
01031,36009,0.001986249,0.000947418,0.001694915,0.001904366
01031,36351,0.074904507,0.054002842,0.003389831,0.071915792
01031,36453,0.024789916,0.014684983,0.003389831,0.023614141
01031,36330,0.631016043,0.753197537,0.762711864,0.642637028
01031,36322,0.000229183,0.000000000,0.000000000,0.000207749
01031,36360,0.000114591,0.000000000,0.000000000,0.000103875
01031,36477,0.006302521,0.003315964,0.000000000,0.005955472
01031,36318,0.007104660,0.000473709,0.000000000,0.006474845
01031,36079,0.008441558,0.002842255,0.000000000,0.007859839
01031,36311,0.004201681,0.000000000,0.000000000,0.003808732
01031,36034,0.005233002,0.000473709,0.008474576,0.004951352
01031,36467,0.007028266,0.000000000,0.000000000,0.006370971
01031,36010,0.015164248,0.004737091,0.000000000,0.014092310
01031,36316,0.017685256,0.009000474,0.000000000,0.016689173
01031,36323,0.165928189,0.148744671,0.216949153,0.165714484
01031,36346,0.029870130,0.007579346,0.003389831,0.027699872
01033,35672,0.002717035,0.000605877,0.000000000,0.002436158
01033,35646,0.074276548,0.033626174,0.027831094,0.069043593
01033,35674,0.341331675,0.325961830,0.429942418,0.342523860
01033,35653,0.006776221,0.000605877,0.002879079,0.006076065
01033,35616,0.077615556,0.036049682,0.007677543,0.071594394
01033,35660,0.180371874,0.232050894,0.212092131,0.186208478
01033,35582,0.000032735,0.000000000,0.000000000,0.000028661
01033,35661,0.298742962,0.356558619,0.313819578,0.304663094
01033,35654,0.018135393,0.014541048,0.005758157,0.017425697
01035,36426,0.012038040,0.008474576,0.000000000,0.011645792
01035,36473,0.013723366,0.001412429,0.000000000,0.012634586
01035,36454,0.006139401,0.004237288,0.011494253,0.006042628
01035,36456,0.032021187,0.008474576,0.000000000,0.029883542
01035,36432,0.227398580,0.070621469,0.057471264,0.213579433
01035,36421,0.013602985,0.005649718,0.000000000,0.012854318
01035,36471,0.006019020,0.000000000,0.000000000,0.005493298
01035,36502,0.002889130,0.001412429,0.000000000,0.002746649
01035,36475,0.084747803,0.021186441,0.022988506,0.079213360
01035,36460,0.003611412,0.012711864,0.000000000,0.004284773
01035,36033,0.005176357,0.002824859,0.000000000,0.004943968
01035,36474,0.008547009,0.001412429,0.000000000,0.007910349
01035,36429,0.000000000,0.001412429,0.000000000,0.000109866
01035,36401,0.584085711,0.860169492,0.908045977,0.608657438
01037,36026,0.078947368,0.069930070,0.106382979,0.078821110
01037,35183,0.078441296,0.080419580,0.021276596,0.078233624
01037,35151,0.155870445,0.129370629,0.042553191,0.154606874
01037,35010,0.104554656,0.045454545,0.276595745,0.103691374
01037,35046,0.014473684,0.017482517,0.000000000,0.014491335
01037,35089,0.123582996,0.185314685,0.170212766,0.125526290
01037,35136,0.206072874,0.241258741,0.170212766,0.206893175
01037,35072,0.226214575,0.216783217,0.212765957,0.225888573
01037,35150,0.010829960,0.013986014,0.000000000,0.010868501
01037,36080,0.001012146,0.000000000,0.000000000,0.000979144
01039,36474,0.068242049,0.015169661,0.000000000,0.062173520
01039,36477,0.000220848,0.000399202,0.000000000,0.000235655
01039,36483,0.008524735,0.002794411,0.000000000,0.007855151
01039,36028,0.028091873,0.006387226,0.000000000,0.025607792
01039,36038,0.000000000,0.000000000,0.003164557,0.000039276
01039,36442,0.126148410,0.138123752,0.253164557,0.128903028
01039,36453,0.000309187,0.000000000,0.000000000,0.000274930
01039,36421,0.224823322,0.097804391,0.142405063,0.211303562
01039,36420,0.304549470,0.510578842,0.338607595,0.325242528
01039,36455,0.000000000,0.000399202,0.000000000,0.000039276
01039,36456,0.004063604,0.001596806,0.000000000,0.003770472
01039,36476,0.000000000,0.000399202,0.000000000,0.000039276
01039,36467,0.235026502,0.226347305,0.262658228,0.234515534
01041,36467,0.000590179,0.000000000,0.000000000,0.000540541
01041,36028,0.072946176,0.034700315,0.041666667,0.069837838
01041,36071,0.051109537,0.026813880,0.055555556,0.049513514
01041,36042,0.058663834,0.011041009,0.013888889,0.054702703
01041,36009,0.150377715,0.058359621,0.180555556,0.144540541
01041,36046,0.064801700,0.022082019,0.006944444,0.060972973
01041,36041,0.102337110,0.064668770,0.020833333,0.098486486
01041,36036,0.051109537,0.026813880,0.000000000,0.048648649
01041,36034,0.014046270,0.004731861,0.013888889,0.013405405
01041,36323,0.001062323,0.003154574,0.006944444,0.001297297
01041,36049,0.402974504,0.736593060,0.645833333,0.429621622
01041,36035,0.027148253,0.007886435,0.013888889,0.025621622
01041,36037,0.002832861,0.003154574,0.000000000,0.002810811
01043,35055,0.225491507,0.463681333,0.479112272,0.247912834
01043,35087,0.011724845,0.002863838,0.009138381,0.010996786
01043,35083,0.034149169,0.011976048,0.007832898,0.032020053
01043,35077,0.149480629,0.105441291,0.152741514,0.146111706
01043,35070,0.000000000,0.000260349,0.000000000,0.000020215
01043,35058,0.118229236,0.112470711,0.103133159,0.117548364
01043,35179,0.102514377,0.041655819,0.075718016,0.097374113
01043,35053,0.049373635,0.010153606,0.019582245,0.045867109
01043,35976,0.000222906,0.000000000,0.000000000,0.000202147
01043,35541,0.000200615,0.000000000,0.000000000,0.000181932
01043,35098,0.014979270,0.002863838,0.002610966,0.013847056
01043,35019,0.020485043,0.010153606,0.011749347,0.019547595
01043,35057,0.153938745,0.078625358,0.108355091,0.147385231
01043,35056,0.032990058,0.136943504,0.001305483,0.040570863
01043,35540,0.001404307,0.000260349,0.000000000,0.001293740
01043,35619,0.000289778,0.000000000,0.000000000,0.000262791
01043,35033,0.043132272,0.010674304,0.007832898,0.040065496
01043,35016,0.023182203,0.009893257,0.011749347,0.021973357
01043,35622,0.016405867,0.001562093,0.009138381,0.015140795
01043,35621,0.001805537,0.000520698,0.000000000,0.001677818
01045,36361,0.059098264,0.128606357,0.003311258,0.062732482
01045,36362,0.075169167,0.007823961,0.026490066,0.069568714
01045,36330,0.064688144,0.028850856,0.049668874,0.061928220
01045,36303,0.021109150,0.038630807,0.100993377,0.023926812
01045,36317,0.000551633,0.000488998,0.000000000,0.000536175
01045,36360,0.398720212,0.458679707,0.460264901,0.404074930
01045,36371,0.000000000,0.000488998,0.000000000,0.000033511
01045,36345,0.003714328,0.001955990,0.000000000,0.003518649
01045,36350,0.107568402,0.038630807,0.149006623,0.103682852
01045,36352,0.030192704,0.009290954,0.003311258,0.028216213
01045,36374,0.021329803,0.012224939,0.000000000,0.020274120
01045,36353,0.009598411,0.003911980,0.000000000,0.009014443
01045,36311,0.035488379,0.015647922,0.009933775,0.033611474
01045,36322,0.172771403,0.254767726,0.197019868,0.178881405
01047,36775,0.019148410,0.007266122,0.002912056,0.017232209
01047,36785,0.006712239,0.002724796,0.000582411,0.006027728
01047,36759,0.040849942,0.013623978,0.001747234,0.036343651
01047,36703,0.286649646,0.347411444,0.331974374,0.294153104
01047,36758,0.016677648,0.006357856,0.000582411,0.014892033
01047,36773,0.008524131,0.001362398,0.002329645,0.007587845
01047,36701,0.556909900,0.599909173,0.635993011,0.565081729
01047,36749,0.011530226,0.003178928,0.006406523,0.010566252
01047,36761,0.015318728,0.011353315,0.001747234,0.014182888
01047,36767,0.037679130,0.006811989,0.015725102,0.033932560
01049,35956,0.000028345,0.000000000,0.000000000,0.000026057
01049,35984,0.030243764,0.015061435,0.010452962,0.028949631
01049,35974,0.023214286,0.022988506,0.001742160,0.022878286
01049,35988,0.025113379,0.011890606,0.029616725,0.024311437
01049,35966,0.020011338,0.012286960,0.010452962,0.019360554
01049,35959,0.000821995,0.000000000,0.000000000,0.000755661
01049,35967,0.220464853,0.445501387,0.493031359,0.239336061
01049,35961,0.055215420,0.017835910,0.040069686,0.052531464
01049,35954,0.001842404,0.000396354,0.000000000,0.001719780
01049,35983,0.000566893,0.000000000,0.000000000,0.000521145
01049,35986,0.108475057,0.097899326,0.099303136,0.107642598
01049,35981,0.032936508,0.023781213,0.057491289,0.032701879
01049,35765,0.003259637,0.000000000,0.001742160,0.003022644
01049,35963,0.023894558,0.002774475,0.013937282,0.022357141
01049,35771,0.002239229,0.000000000,0.003484321,0.002110639
01049,35979,0.011876417,0.004756243,0.000000000,0.011230685
01049,35951,0.028883220,0.005548950,0.003484321,0.026969278
01049,35971,0.064710884,0.036068173,0.052264808,0.062641686
01049,35968,0.103316327,0.214030916,0.073170732,0.110144097
01049,35962,0.089200680,0.038842648,0.062717770,0.085493916
01049,35957,0.027097506,0.005152596,0.006968641,0.025353727
01049,35978,0.066411565,0.033293698,0.029616725,0.063683977
01049,35975,0.014710884,0.001189061,0.000000000,0.013601897
01049,35989,0.045464853,0.010701546,0.010452962,0.042655757
01051,36024,0.086342229,0.060330847,0.040856031,0.084007664
01051,36051,0.004905808,0.001297438,0.000000000,0.004598219
01051,36093,0.117665816,0.062277003,0.023346304,0.112723994
01051,35010,0.009296507,0.002270516,0.031128405,0.009061197
01051,36022,0.094559458,0.024651314,0.029182879,0.088943987
01051,36092,0.259566327,0.373986377,0.299610895,0.267981517
01051,36054,0.197385204,0.232565683,0.079766537,0.198467260
01051,35136,0.000049058,0.000000000,0.000000000,0.000045081
01051,36025,0.043220173,0.034706455,0.033073930,0.042510988
01051,36078,0.106554160,0.124554006,0.089494163,0.107607348
01051,36026,0.007039835,0.001621797,0.003891051,0.006626845
01051,36080,0.035150118,0.010055141,0.130350195,0.034509185
01051,36066,0.026491366,0.065844956,0.227626459,0.031556407
01051,36067,0.000000000,0.000648719,0.000000000,0.000045081
01051,36020,0.011773940,0.005189750,0.011673152,0.011315226
01053,36502,0.429148555,0.464850136,0.455635492,0.432659238
01053,36432,0.013909486,0.006539510,0.000000000,0.013023341
01053,36441,0.098593710,0.054495913,0.081534772,0.094556794
01053,36426,0.442700077,0.462125341,0.448441247,0.444444444
01053,36483,0.007517259,0.005994550,0.002398082,0.007291237
01053,36503,0.000000000,0.002724796,0.000000000,0.000229284
01053,36420,0.003375096,0.002179837,0.000000000,0.003209978
01053,36543,0.000000000,0.000544959,0.000000000,0.000045857
01053,36562,0.004755817,0.000544959,0.011990408,0.004539827
01055,35957,0.000510977,0.000000000,0.000000000,0.000458565
01055,35961,0.004434549,0.000762340,0.000000000,0.004045201
01055,35904,0.133802945,0.105774728,0.117125984,0.131116934
01055,35903,0.170520284,0.147131694,0.111220472,0.167523747
01055,35990,0.000018249,0.000190585,0.000000000,0.000032755
01055,36271,0.000072997,0.000000000,0.000000000,0.000065509
01055,36272,0.010602770,0.003621117,0.000000000,0.009826400
01055,35902,0.023431940,0.097579569,0.001968504,0.029446446
01055,35954,0.120024819,0.110539356,0.096456693,0.118817557
01055,35901,0.190028651,0.307604345,0.408464567,0.203766787
01055,35907,0.070441813,0.023823137,0.046259843,0.066033410
01055,35956,0.078471449,0.033542977,0.015748031,0.073566983
01055,35906,0.094950453,0.129788451,0.155511811,0.098951851
01055,35972,0.008412869,0.002287021,0.000000000,0.007746479
01055,35905,0.052886107,0.030112445,0.042322835,0.050753357
01055,35952,0.041151888,0.007242234,0.004921260,0.037635113
01055,35121,0.000237239,0.000000000,0.000000000,0.000212905
01057,35574,0.013936170,0.002762431,0.000000000,0.012903852
01057,35555,0.565106383,0.831491713,0.928961749,0.590278452
01057,35559,0.000000000,0.001381215,0.000000000,0.000097021
01057,35545,0.000000000,0.001381215,0.000000000,0.000097021
01057,35563,0.006382979,0.000000000,0.000000000,0.005821287
01057,35549,0.018617021,0.001381215,0.000000000,0.017075774
01057,35546,0.159787234,0.099447514,0.043715847,0.153487921
01057,35579,0.000106383,0.000000000,0.000000000,0.000097021
01057,35554,0.036595745,0.011049724,0.010928962,0.034345590
01057,35594,0.122659574,0.033149171,0.010928962,0.114388280
01057,35542,0.076808511,0.017955801,0.005464481,0.071407781
01059,35674,0.001109516,0.000000000,0.000000000,0.001018086
01059,35581,0.168385328,0.088126160,0.238255034,0.164450832
01059,35565,0.012269939,0.004638219,0.020134228,0.011917595
01059,35564,0.005155985,0.000927644,0.000000000,0.004790993
01059,35593,0.054039943,0.020408163,0.016778523,0.051203737
01059,35582,0.132032372,0.117810761,0.090604027,0.130374895
01059,35571,0.027933690,0.017625232,0.006711409,0.026889448
01059,35653,0.318300483,0.592764378,0.419463087,0.337824889
01059,35654,0.230452943,0.128014842,0.208053691,0.223439933
01059,35585,0.050319802,0.029684601,0.000000000,0.048089592
01061,36314,0.025609167,0.013397129,0.057142857,0.025004796
01061,36316,0.037619935,0.018181818,0.000000000,0.036068300
01061,36340,0.205563609,0.332057416,0.419047619,0.215450534
01061,36313,0.000000000,0.000956938,0.000000000,0.000063951
01061,36305,0.026230413,0.005741627,0.000000000,0.024685042
01061,36349,0.000000000,0.000956938,0.000000000,0.000063951
01061,36477,0.192448402,0.291866029,0.076190476,0.198311697
01061,36352,0.003106233,0.000000000,0.000000000,0.002877790
01061,36318,0.028577345,0.002870813,0.000000000,0.026667519
01061,36344,0.216124802,0.215311005,0.285714286,0.216537699
01061,36453,0.033340236,0.012440191,0.000000000,0.031719639
01061,36322,0.003658452,0.000956938,0.000000000,0.003453348
01061,36442,0.000483192,0.000000000,0.000000000,0.000447656
01061,36301,0.006764686,0.000956938,0.000000000,0.006331138
01061,36375,0.220473528,0.104306220,0.161904762,0.212316941
01063,35464,0.005663583,0.003424658,0.000000000,0.005516996
01063,35480,0.014536530,0.003424658,0.000000000,0.013881474
01063,35443,0.205776855,0.089041096,0.066666667,0.198967788
01063,35462,0.515386068,0.791095890,0.900000000,0.531767218
01063,35491,0.000000000,0.003424658,0.000000000,0.000177968
01063,35463,0.004908439,0.000000000,0.000000000,0.004627158
01063,35469,0.026430055,0.027397260,0.000000000,0.026339206
01063,36740,0.227298471,0.078767123,0.033333333,0.218544225
01063,35448,0.000000000,0.003424658,0.000000000,0.000177968
01065,36742,0.029701808,0.026030369,0.002493766,0.028358209
01065,36738,0.013383423,0.004338395,0.009975062,0.012793177
01065,36744,0.455975581,0.718004338,0.932668329,0.489232409
01065,36776,0.104367222,0.026030369,0.000000000,0.096055437
01065,35474,0.250528293,0.162689805,0.039900249,0.237206823
01065,36756,0.002347969,0.002169197,0.000000000,0.002238806
01065,36765,0.061399390,0.021691974,0.009975062,0.057249467
01065,35441,0.082178915,0.039045553,0.004987531,0.076759062
01065,36786,0.000117398,0.000000000,0.000000000,0.000106610
01067,36319,0.047796643,0.016602810,0.000000000,0.044822949
01067,36303,0.001864756,0.000000000,0.000000000,0.001703272
01067,36345,0.345078025,0.390804598,0.147540984,0.345047064
01067,36353,0.081362253,0.029374202,0.016393443,0.076647243
01067,36310,0.459907744,0.536398467,0.819672131,0.471178844
01067,36373,0.031897144,0.015325670,0.005464481,0.030300314
01067,36317,0.024045539,0.007662835,0.010928962,0.022680412
01067,36350,0.008047895,0.003831418,0.000000000,0.007619901
01069,36303,0.275988044,0.389534050,0.379459459,0.291591958
01069,36305,0.137754161,0.106236559,0.147027027,0.134538184
01069,36301,0.340621425,0.320286738,0.378918919,0.339495105
01069,36350,0.005682867,0.000716846,0.000000000,0.004966441
01069,36321,0.014520831,0.004587814,0.011351351,0.013328467
01069,36319,0.013782796,0.004874552,0.009189189,0.012662044
01069,36345,0.008487398,0.002150538,0.001621622,0.007584533
01069,36375,0.010978265,0.003870968,0.005405405,0.010028085
01069,36343,0.016107605,0.003870968,0.001081081,0.014312235
01069,36352,0.028322078,0.011756272,0.008648649,0.025911175
01069,36312,0.054780619,0.010896057,0.035135135,0.049347064
01069,36370,0.008524300,0.000573477,0.000000000,0.007394126
01069,36320,0.033119303,0.010035842,0.013513514,0.029989052
01069,36376,0.021753570,0.003297491,0.008108108,0.019310410
01069,36302,0.029576737,0.127311828,0.000540541,0.039541120
01071,35755,0.007947452,0.003128259,0.002801120,0.007576012
01071,35769,0.163231238,0.156412930,0.198879552,0.163219470
01071,35744,0.044454928,0.011991658,0.042016807,0.042338507
01071,35771,0.068986791,0.031282586,0.058823529,0.066440951
01071,35772,0.087349398,0.086548488,0.103641457,0.087492877
01071,35745,0.007729714,0.004171011,0.002801120,0.007441923
01071,35746,0.014806213,0.003649635,0.005602241,0.013978747
01071,35765,0.071781100,0.037017727,0.061624650,0.069424424
01071,35752,0.040209029,0.021376434,0.025210084,0.038818679
01071,35958,0.060894179,0.025026069,0.019607843,0.058093929
01071,35979,0.007366817,0.003649635,0.002801120,0.007073179
01071,35751,0.005007984,0.000000000,0.002801120,0.004659582
01071,35978,0.021519814,0.006256517,0.016806723,0.020482049
01071,35748,0.002866889,0.003128259,0.000000000,0.002849385
